customer_id,gender,tenure_months,contract_type,payment_method,monthly_charges,internet_service_type,is_paperless_billing,is_churn,is_senior_citizen,has_partner,has_dependents,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,total_charges,Prediccion_Churn,Probabilidad_Fuga
8792-AOROI,Female,8,Two year,Mailed check,65.5,DSL,false,false,false,true,false,true,false,true,false,false,true,false,true,564.35,0,29.99
6848-HJTXY,Female,64,Two year,Credit card (automatic),19.45,No,false,false,false,true,false,true,false,false,false,false,false,false,false,1208.6,0,20.66
1304-SEGFY,Female,72,Two year,Electronic check,97.85,Fiber optic,true,false,false,true,false,true,true,false,false,true,false,true,true,6841.3,0,28.39
6502-MJQAE,Male,1,Month-to-month,Electronic check,69.6,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,false,false,69.6,1,70.99
3648-GZPHF,Male,32,One year,Mailed check,36.25,DSL,true,false,false,true,true,false,false,false,false,true,true,false,false,1151.05,0,27.7
6439-PKTRR,Female,70,Two year,Electronic check,80.7,DSL,false,false,false,true,true,true,true,true,true,true,true,true,false,5617.95,0,24.48
0093-XWZFY,Male,40,Month-to-month,Credit card (automatic),104.5,Fiber optic,true,true,false,false,false,true,true,false,true,true,false,true,true,4036.85,1,57.25
0550-DCXLH,Male,13,Month-to-month,Mailed check,73.35,DSL,false,false,false,false,false,true,false,false,true,false,true,true,true,931.55,1,51.61
0519-XUZJU,Female,1,Month-to-month,Mailed check,70.75,Fiber optic,false,true,false,false,false,true,false,false,false,false,false,false,false,70.75,1,70.69
8331-ZXFOE,Female,58,One year,Credit card (automatic),71.1,DSL,true,false,false,false,false,true,true,true,true,true,true,false,false,4299.2,0,27.7
4884-ZTHVF,Female,8,Month-to-month,Electronic check,87.1,Fiber optic,true,false,true,false,false,true,false,false,true,false,false,true,false,713.6,1,67.41
1397-XKKWR,Male,7,One year,Mailed check,35.3,DSL,false,false,false,false,false,false,false,true,false,true,false,false,false,264.8,0,38.9
9812-GHVRI,Female,40,Month-to-month,Bank transfer (automatic),83.85,Fiber optic,false,false,false,false,false,true,true,false,false,false,false,false,true,3532.25,1,57.25
7337-CINUD,Female,8,Two year,Bank transfer (automatic),19.5,No,false,false,false,true,true,true,false,false,false,false,false,false,false,159.35,0,22.12
5222-IMUKT,Male,32,Month-to-month,Electronic check,91.05,Fiber optic,false,false,false,false,false,true,false,false,false,false,false,true,true,2871.5,1,61.94
6685-XSHHU,Male,60,Two year,Bank transfer (automatic),20.95,No,true,false,false,true,true,true,false,false,false,false,false,false,false,1270.55,0,20.66
3845-FXCYS,Male,2,Month-to-month,Electronic check,19.65,No,true,false,false,false,false,true,false,false,false,false,false,false,false,31.2,0,46.24
3154-CFSZG,Male,47,Month-to-month,Electronic check,90.05,Fiber optic,false,false,false,true,true,true,false,true,false,true,false,false,true,4137.2,1,61.06
5716-LIBJC,Female,13,One year,Credit card (automatic),104.15,Fiber optic,true,false,false,false,true,true,true,false,true,true,false,true,true,1299.1,1,53.4
7162-WPHPM,Male,58,Two year,Credit card (automatic),71.6,DSL,false,false,false,true,true,true,true,true,true,true,true,false,false,4230.25,0,21.01
9933-QRGTX,Female,60,Two year,Electronic check,97.2,Fiber optic,true,false,false,true,false,true,false,true,false,false,true,true,true,5611.75,0,38.45
0754-UKWQP,Male,2,Month-to-month,Electronic check,95.85,Fiber optic,true,true,false,false,false,true,false,false,false,true,false,true,true,197.7,1,69.84
8845-LWKGE,Female,30,One year,Electronic check,64.5,DSL,true,false,false,true,true,true,false,false,false,true,true,true,false,1985.15,0,28.67
8752-STIVR,Female,4,Month-to-month,Electronic check,79,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,true,false,303.15,1,69.84
5022-JNQEQ,Female,9,Month-to-month,Electronic check,75.85,Fiber optic,true,false,false,true,true,true,false,false,false,false,true,false,false,647.5,1,67.41
1025-FALIX,Female,26,Month-to-month,Credit card (automatic),69.05,Fiber optic,true,false,false,false,false,true,false,false,false,false,false,false,false,1815.65,1,57.25
8735-DCXNF,Male,10,Month-to-month,Credit card (automatic),54.95,DSL,true,false,false,true,false,true,false,true,false,false,true,false,false,568.85,1,54.72
1302-TPUBN,Male,66,Two year,Bank transfer (automatic),19.35,No,false,false,false,false,false,true,false,false,false,false,false,false,false,1240.8,0,20.66
9853-JFZDU,Female,35,Month-to-month,Electronic check,56.85,DSL,false,false,false,true,false,true,false,false,true,false,true,false,false,1861.1,0,42.77
6994-FGRHH,Male,70,One year,Electronic check,106.15,Fiber optic,true,false,false,true,true,true,false,false,true,true,true,true,true,7475.1,0,48.53
7921-BEPCI,Female,72,Two year,Bank transfer (automatic),59.75,DSL,false,false,false,false,false,true,true,true,true,false,false,false,false,4265,0,21.01
5748-RNCJT,Male,69,Two year,Bank transfer (automatic),106.5,Fiber optic,true,true,false,false,false,true,true,false,false,true,true,true,true,7348.8,0,35.19
2995-YWTCD,Female,19,Two year,Bank transfer (automatic),24.9,No,true,false,false,true,true,true,true,false,false,false,false,false,false,467.7,0,20.71
9137-UIYPG,Female,35,Month-to-month,Electronic check,106.9,Fiber optic,true,false,false,true,true,true,false,true,false,true,true,true,true,3756.45,1,61.06
9174-IHETN,Female,50,Two year,Credit card (automatic),70.35,Fiber optic,false,false,false,false,true,true,false,false,false,false,false,false,false,3533.6,0,26.35
0419-YAAPX,Male,49,Month-to-month,Credit card (automatic),85.3,Fiber optic,true,false,false,true,false,true,false,false,true,false,false,true,false,4297.95,1,57.25
4726-DLWQN,Male,50,Month-to-month,Bank transfer (automatic),70.35,DSL,true,false,true,false,false,true,true,true,true,false,false,true,false,3454.6,0,43.79
0939-EREMR,Female,13,Month-to-month,Mailed check,53.45,DSL,false,false,false,false,true,true,false,false,false,true,true,false,false,718.1,1,51.61
6576-FBXOJ,Male,17,One year,Electronic check,54.6,DSL,false,false,false,true,false,false,false,false,false,true,true,true,true,934.8,0,44.17
6166-YIPFO,Male,72,Two year,Electronic check,64.7,DSL,true,false,false,true,false,false,false,true,true,true,true,true,true,4746.05,0,24.48
0220-EBGCE,Male,2,Month-to-month,Electronic check,85.85,Fiber optic,true,true,false,false,false,true,false,false,false,true,false,false,true,167.3,1,69.84
3190-XFANI,Male,49,One year,Bank transfer (automatic),100.6,Fiber optic,true,true,false,false,true,true,true,false,false,false,true,true,true,5069.65,0,45.76
0520-FDVVT,Male,35,One year,Bank transfer (automatic),102.35,Fiber optic,true,true,false,false,false,true,false,false,true,true,false,true,true,3626.1,0,45.76
9317-WZPGV,Female,2,Month-to-month,Bank transfer (automatic),79.75,Fiber optic,true,true,true,false,false,true,false,false,false,false,false,false,true,159.4,1,69.53
6953-PBDIN,Male,70,Two year,Bank transfer (automatic),72.95,DSL,false,false,false,true,false,true,true,false,true,true,true,true,false,5265.55,0,21.01
6340-DACFT,Female,50,Two year,Credit card (automatic),20.55,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1070.25,0,20.66
7426-GSWPO,Male,64,Month-to-month,Bank transfer (automatic),103.5,Fiber optic,true,false,true,false,false,true,true,true,true,false,false,true,true,6548.65,1,55.03
9248-OJYKK,Male,1,Month-to-month,Electronic check,76.45,Fiber optic,true,true,true,false,false,true,true,false,false,false,false,false,false,76.45,1,70.99
1074-WVEVG,Female,59,One year,Mailed check,20.35,No,false,false,false,true,false,true,false,false,false,false,false,false,false,1267,0,27.28
5474-LAMUQ,Male,24,One year,Mailed check,20.1,No,false,false,false,true,false,true,false,false,false,false,false,false,false,533.9,0,27.28
6810-VCAEX,Female,47,One year,Credit card (automatic),39.65,DSL,false,false,false,false,false,false,false,true,true,false,true,false,false,1798.65,0,27.7
9388-ZEYVT,Male,43,One year,Electronic check,44.15,DSL,false,false,false,false,false,false,false,false,false,true,true,false,true,1931.3,0,38.57
0064-SUDOG,Female,12,Two year,Bank transfer (automatic),20.3,No,false,false,false,true,true,true,false,false,false,false,false,false,false,224.5,0,22.12
2027-CWDNU,Male,18,Month-to-month,Electronic check,85.6,Fiber optic,true,false,false,true,true,true,false,false,false,false,true,false,true,1601.5,1,63.34
9850-OWRHQ,Female,3,Month-to-month,Credit card (automatic),74.1,Fiber optic,true,true,false,true,false,true,true,false,false,false,false,false,false,228,1,69.53
9916-AYHTC,Male,48,Two year,Credit card (automatic),19.85,No,false,false,false,false,false,true,false,false,false,false,false,false,false,916,0,20.66
9546-KDTRB,Female,19,Month-to-month,Bank transfer (automatic),24.7,No,false,false,false,false,false,true,true,false,false,false,false,false,false,465.85,0,41.16
1047-RNXZV,Male,43,Two year,Mailed check,19.55,No,false,false,false,false,false,true,false,false,false,false,false,false,false,876.15,0,20.66
2030-BTZRO,Male,6,Two year,Credit card (automatic),20.4,No,true,false,false,true,true,true,false,false,false,false,false,false,false,107.6,0,22.12
0617-AQNWT,Female,64,Two year,Electronic check,47.85,DSL,false,true,false,true,false,false,false,true,false,true,true,false,true,3147.5,0,24.48
7815-PDTHL,Male,35,Two year,Mailed check,20.2,No,true,false,false,false,false,true,false,false,false,false,false,false,false,684.4,0,20.66
7964-ZRKKG,Male,67,One year,Bank transfer (automatic),88.4,Fiber optic,true,false,false,true,false,true,true,false,true,false,false,true,false,5798.3,0,33.19
5868-YWPDW,Male,6,Month-to-month,Electronic check,84.2,Fiber optic,true,true,true,true,false,true,false,false,true,false,false,false,true,519.15,1,68.85
3508-CFVZL,Female,71,Two year,Mailed check,111.3,Fiber optic,false,false,false,false,false,true,true,true,true,true,true,true,true,7985.9,0,34.64
6341-AEVKX,Female,62,One year,Electronic check,104.3,Fiber optic,true,false,false,true,false,true,false,true,false,true,true,true,true,6613.65,0,47.61
7078-NVFAM,Female,32,Month-to-month,Electronic check,35.15,DSL,true,false,false,true,true,false,false,true,true,false,false,false,false,1051.05,0,42.02
5876-HZVZM,Female,6,Month-to-month,Credit card (automatic),55.9,DSL,false,true,false,true,true,true,false,true,true,false,false,false,false,365.35,1,57.72
2925-MXLSX,Female,30,One year,Credit card (automatic),68.95,DSL,true,false,false,false,false,true,true,false,true,true,false,true,false,2038.7,0,27.7
1041-RXHRA,Female,41,Month-to-month,Bank transfer (automatic),70.25,Fiber optic,false,true,false,false,false,true,false,false,false,false,false,false,false,2868.05,1,57.25
8213-TAZPM,Female,69,One year,Bank transfer (automatic),108.75,Fiber optic,true,false,false,true,true,true,true,false,true,true,true,true,true,7493.05,0,43.69
2405-LBMUW,Female,61,One year,Bank transfer (automatic),50.7,DSL,true,false,false,true,true,false,false,true,true,false,true,false,true,3088.75,0,37.44
5392-AKEMH,Female,12,Month-to-month,Electronic check,45.05,DSL,true,false,false,false,false,true,false,false,false,false,false,false,false,523.1,1,53.12
2108-XWMPY,Male,3,Month-to-month,Mailed check,35.45,DSL,true,true,false,false,false,false,false,true,true,false,false,false,false,106.85,1,60.04
6691-CCIHA,Female,62,Two year,Electronic check,84.95,DSL,true,false,false,true,false,true,true,true,true,false,true,true,true,5150.55,0,24.48
1471-GIQKQ,Female,1,Month-to-month,Electronic check,49.95,DSL,false,false,false,false,false,true,false,false,true,false,false,false,false,49.95,1,61.74
1122-JWTJW,Male,1,Month-to-month,Mailed check,70.65,Fiber optic,true,true,false,true,true,true,false,false,false,false,false,false,false,70.65,1,70.69
8775-CEBBJ,Female,9,Month-to-month,Bank transfer (automatic),44.2,DSL,true,true,false,false,false,true,false,false,false,false,false,false,false,403.35,1,54.89
0708-LGSMF,Male,13,Month-to-month,Electronic check,65.85,DSL,true,false,false,true,false,true,true,true,false,false,false,false,true,902.25,1,52.18
7325-ENZFI,Female,39,One year,Bank transfer (automatic),40.3,DSL,true,false,false,false,false,false,false,true,true,false,true,false,false,1630.4,0,27.7
8085-MSNLK,Female,62,Two year,Mailed check,113.95,Fiber optic,false,false,false,true,false,true,true,true,true,true,true,true,true,6891.4,0,35.04
8364-TRMMK,Female,3,Month-to-month,Mailed check,50.65,DSL,true,true,false,false,false,true,true,false,false,false,false,false,false,151.3,1,60.2
4627-MIHJH,Female,69,Two year,Credit card (automatic),110.25,Fiber optic,false,false,true,false,false,true,true,true,false,true,true,true,true,7467.55,0,35.04
4132-POCZS,Male,52,Month-to-month,Electronic check,39.9,DSL,true,false,false,true,false,false,false,true,false,false,false,false,true,2020.9,0,42.02
3726-TBHQT,Male,71,Two year,Bank transfer (automatic),114,Fiber optic,true,false,false,true,true,true,true,true,true,true,true,true,true,8175.9,0,34.64
7328-ZJAJO,Female,59,Two year,Credit card (automatic),19.5,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1222.65,0,20.66
2279-AXJJK,Male,52,Month-to-month,Credit card (automatic),95.65,Fiber optic,true,false,false,true,false,true,true,false,true,false,true,false,true,5088.4,1,55.37
2446-BEGGB,Female,6,Month-to-month,Electronic check,98.25,Fiber optic,true,true,true,false,false,true,true,false,true,false,false,true,true,560.6,1,68.85
2097-YVPKN,Male,65,Two year,Mailed check,25.75,No,false,false,false,false,false,true,true,false,false,false,false,false,false,1654.75,0,20.66
6549-BTYPG,Female,60,Two year,Credit card (automatic),60.8,DSL,false,false,false,true,false,false,false,false,true,true,true,true,true,3603.45,0,21.01
9074-KGVOX,Male,50,Month-to-month,Credit card (automatic),39.45,DSL,true,false,false,true,true,false,false,true,false,false,false,true,false,2021.35,0,41.6
1977-STDKI,Female,1,Month-to-month,Electronic check,73,Fiber optic,true,true,true,false,false,true,false,false,true,false,false,false,false,73,1,70.99
5813-UECBU,Male,33,Month-to-month,Credit card (automatic),83.85,Fiber optic,true,true,true,false,false,true,true,false,true,true,false,false,false,2716.3,1,57.25
7798-JVXYM,Female,14,Month-to-month,Electronic check,69.65,DSL,true,false,false,false,false,true,false,false,false,false,true,true,true,921.4,1,53.12
0848-SOMKO,Male,70,Two year,Bank transfer (automatic),48.4,DSL,false,false,false,false,false,false,false,true,false,true,true,false,true,3442.8,0,21.01
8608-OZTLB,Male,38,One year,Electronic check,74.05,DSL,false,false,false,true,true,true,false,true,true,true,true,true,false,2802.3,0,28.05
3258-ZKPAI,Male,72,Two year,Bank transfer (automatic),116.6,Fiber optic,true,false,false,true,true,true,true,true,true,true,true,true,true,8337.45,0,25.05
6728-CZFEI,Female,15,One year,Mailed check,56.15,DSL,false,false,false,false,false,true,false,false,false,false,false,true,false,931.9,0,36.45
4062-HBMOS,Male,52,Month-to-month,Electronic check,103.05,Fiber optic,true,false,false,false,false,true,true,false,true,true,false,true,true,5364.8,1,60.13
4957-SREEC,Male,70,Two year,Credit card (automatic),20.35,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1458.1,0,20.66
5195-KPUNQ,Female,53,One year,Mailed check,96.75,Fiber optic,true,false,true,false,false,true,false,true,true,false,true,false,true,5206.55,0,43.71
5909-ECHUI,Female,1,Month-to-month,Electronic check,56.25,DSL,true,true,false,false,false,true,false,false,false,false,false,false,true,56.25,1,61.74
2108-GLPQB,Male,25,Month-to-month,Credit card (automatic),55.55,DSL,false,false,false,true,false,true,true,false,false,true,false,false,false,1405.3,0,41.6
2832-KJCRD,Female,38,Month-to-month,Electronic check,103.65,Fiber optic,true,false,false,false,false,true,true,false,false,true,true,true,true,3988.5,1,61.94
5090-EMGTC,Female,59,Two year,Mailed check,100.05,Fiber optic,true,false,false,true,false,true,false,false,true,false,true,true,true,6034.85,0,35.19
4670-TABXH,Male,72,Two year,Credit card (automatic),109.75,Fiber optic,true,false,false,true,false,true,true,false,true,true,true,true,true,7758.9,0,25.5
5161-XEUVX,Male,37,Two year,Mailed check,94.3,Fiber optic,false,false,false,true,false,true,true,false,false,true,true,true,false,3460.95,0,39.31
